R:A::C:P,0 2,1,3,4,5 6
0 2,0.35267857142857145,0.37209302325581395,0.43548387096774194,0.25862068965517243,0.2708333333333333
1,0.47767857142857145,0.5,0.3064516129032258,0.46551724137931033,0.3125
3,0.05357142857142857,0.03488372093023256,0.08064516129032258,0.034482758620689655,0.125
4,0.03571428571428571,0.023255813953488372,0.016129032258064516,0.0,0.13541666666666666
5 6,0.08035714285714286,0.06976744186046512,0.16129032258064516,0.2413793103448276,0.15625
