R:A::C:P,0,1,2,3,4,5,6,7,p
0,0.0,0.7037037037037037,0.1,0.05714285714285714,0.4117647058823529,0.2222222222222222,0.0,1.0,0.08695652173913043
1,0.6571428571428571,0.0,0.6,0.34285714285714286,0.35294117647058826,0.4444444444444444,0.0,0.0,0.5652173913043478
2,0.17142857142857143,0.25925925925925924,0.0,0.34285714285714286,0.058823529411764705,0.3333333333333333,0.5,0.0,0.13043478260869565
3,0.0,0.0,0.2,0.0,0.058823529411764705,0.0,0.0,0.0,0.08695652173913043
4,0.02857142857142857,0.0,0.0,0.08571428571428572,0.0,0.0,0.0,0.0,0.13043478260869565
5,0.02857142857142857,0.0,0.05,0.02857142857142857,0.0,0.0,0.25,0.0,0.0
6,0.02857142857142857,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0
7,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p,0.05714285714285714,0.037037037037037035,0.05,0.11428571428571428,0.11764705882352941,0.0,0.25,0.0,0.0
