R:A::C:P,0 5,1 4,2 3 6
0 5,0.3941176470588235,0.3,0.3058823529411765
1 4,0.29515418502202645,0.3788546255506608,0.32599118942731276
2 3 6,0.2903645833333333,0.26171875,0.4479166666666667
