R:A::C:P,0 3,1 2 5 6,4
0 3,0.1550925925925926,0.11428571428571428,0.11052631578947368
1 2 5 6,0.7962962962962963,0.8389610389610389,0.8052631578947368
4,0.04861111111111111,0.046753246753246755,0.08421052631578947
