R:A::C:P,0 1,2 3 4 5,6
0 1,0.30319148936170215,0.21808510638297873,0.0797872340425532
2 3 4 5,0.09308510638297872,0.20212765957446807,0.061170212765957445
6,0.007978723404255319,0.031914893617021274,0.0026595744680851063
