R:A::C:P,0 5,1,2,3 4 6
0 5,0.2962962962962963,0.1724137931034483,0.1590909090909091,0.15053763440860216
1,0.49382716049382713,0.4827586206896552,0.5,0.40860215053763443
2,0.14814814814814814,0.27586206896551724,0.22727272727272727,0.25806451612903225
3 4 6,0.06172839506172839,0.06896551724137931,0.11363636363636363,0.1827956989247312
