R:A::C:P,0,1 3,2 4 5 6
0,0.3150684931506849,0.2465753424657534,0.4383561643835616
1 3,0.19393939393939394,0.3575757575757576,0.4484848484848485
2 4 5 6,0.12962962962962962,0.2804232804232804,0.58994708994709
