R:A::C:P,0,1 3,2 4 5 6
0,0.029449423815621,0.023047375160051217,0.040973111395646605
1 3,0.08194622279129321,0.15108834827144688,0.18950064020486557
2 4 5 6,0.06274007682458387,0.1357234314980794,0.2855313700384123
