R:A::C:P,0 2 3,1,4,5 6
0 2 3,0.4166666666666667,0.4827586206896552,0.4,0.5
1,0.4722222222222222,0.4827586206896552,0.43333333333333335,0.4318181818181818
4,0.034722222222222224,0.0,0.16666666666666666,0.022727272727272728
5 6,0.0763888888888889,0.034482758620689655,0.0,0.045454545454545456
