R:A::C:P,0,1 5 6,2 3 4
0,0.4857142857142857,0.2,0.3142857142857143
1 5 6,0.2631578947368421,0.3157894736842105,0.42105263157894735
2 3 4,0.10416666666666667,0.22916666666666666,0.6666666666666666
