R:A::C:P,0,1 2 6,3 4,5
0,0.12598425196850394,0.04666666666666667,0.024456521739130436,0.029411764705882353
1 2 6,0.7086614173228346,0.7883333333333333,0.7255434782608695,0.7470588235294118
3 4,0.0984251968503937,0.11,0.16032608695652173,0.14705882352941177
5,0.06692913385826772,0.055,0.08967391304347826,0.07647058823529412
