R:A::C:P,0,1 2 6,3 4,5
0,0.43243243243243246,0.3783783783783784,0.12162162162162163,0.06756756756756757
1 2 6,0.17191977077363896,0.45176695319961796,0.25501432664756446,0.12129894937917861
3 4,0.14285714285714285,0.37714285714285717,0.33714285714285713,0.14285714285714285
5,0.17708333333333334,0.34375,0.34375,0.13541666666666666
