R:A::C:P,0 3 6,1 2 4,5
0 3 6,0.27848101265822783,0.23949579831932774,0.3137254901960784
1 2 4,0.6540084388185654,0.7184873949579832,0.6862745098039216
5,0.06751054852320675,0.04201680672268908,0.0
