R:A::C:P,0,1 3,2 4 5 6
0,0.4857142857142857,0.2,0.3142857142857143
1 3,0.23376623376623376,0.42857142857142855,0.33766233766233766
2 4 5 6,0.14893617021276595,0.40425531914893614,0.44680851063829785
