R:A::C:P,0,1 3,2 4 5 6
0,0.40476190476190477,0.11864406779661017,0.1896551724137931
1 3,0.42857142857142855,0.559322033898305,0.4482758620689655
2 4 5 6,0.16666666666666666,0.3220338983050847,0.3620689655172414
