R:A::C:P,0,1 4,2 3 6,5
0,0.48148148148148145,0.4074074074074074,0.037037037037037035,0.07407407407407407
1 4,0.23809523809523808,0.42857142857142855,0.2698412698412698,0.06349206349206349
2 3 6,0.12121212121212122,0.21212121212121213,0.5757575757575758,0.09090909090909091
5,0.3333333333333333,0.0,0.6666666666666666,0.0
