R:A::C:P,0 2,1 3 4 6,5
0 2,0.34097421203438394,0.5472779369627507,0.11174785100286533
1 3 4 6,0.2914466737064414,0.5839493136219641,0.1246040126715945
5,0.28125,0.5833333333333334,0.13541666666666666
