R:A::C:P,0 2,1 3 4 6,5
0 2,0.08548850574712644,0.1372126436781609,0.028017241379310345
1 3 4 6,0.19827586206896552,0.39727011494252873,0.08477011494252873
5,0.01939655172413793,0.040229885057471264,0.009339080459770116
