R:A::C:P,0 6,1 4,2,3,5
0 6,0.12284482758620689,0.08333333333333333,0.033764367816091954,0.041666666666666664,0.05244252873563218
1 4,0.10488505747126436,0.1235632183908046,0.039511494252873564,0.033764367816091954,0.02442528735632184
2,0.05531609195402299,0.0603448275862069,0.029454022988505746,0.028017241379310345,0.02442528735632184
3,0.021551724137931036,0.01867816091954023,0.010775862068965518,0.010775862068965518,0.011494252873563218
5,0.020114942528735632,0.01867816091954023,0.007183908045977011,0.013649425287356323,0.009339080459770116
