R:A::C:P,0 6,1 4,2,3,5
0 6,0.37831858407079644,0.27358490566037735,0.27976190476190477,0.3258426966292135,0.4294117647058823
1 4,0.3230088495575221,0.4056603773584906,0.3273809523809524,0.2640449438202247,0.2
2,0.17035398230088494,0.19811320754716982,0.24404761904761904,0.21910112359550563,0.2
3,0.06637168141592921,0.06132075471698113,0.08928571428571429,0.08426966292134831,0.09411764705882353
5,0.061946902654867256,0.06132075471698113,0.05952380952380952,0.10674157303370786,0.07647058823529412
