R:A::C:P,0 6,1 4,2,3,5
0 6,0.36774193548387096,0.24946236559139784,0.1010752688172043,0.12473118279569892,0.15698924731182795
1 4,0.32158590308370044,0.3788546255506608,0.1211453744493392,0.10352422907488987,0.07488986784140969
2,0.28,0.3054545454545455,0.14909090909090908,0.14181818181818182,0.12363636363636364
3,0.29411764705882354,0.2549019607843137,0.14705882352941177,0.14705882352941177,0.1568627450980392
5,0.2916666666666667,0.2708333333333333,0.10416666666666667,0.19791666666666666,0.13541666666666666
