R:A::C:P,0,1,2,3,4,5,6,7,p
0,18,9,3,2,4,0,0,5,1
1,22,40,18,7,6,1,3,11,6
2,9,10,15,9,2,4,4,0,1
3,1,0,2,4,3,1,1,0,0
4,0,1,2,2,4,0,1,1,0
5,2,2,1,2,0,1,0,0,0
6,0,1,1,1,1,0,0,2,0
7,1,0,0,0,0,0,0,3,0
p,3,2,3,0,0,2,0,1,0
