R:A::C:P,0 3 4,1,2 5 6
0 3 4,0.6461538461538462,0.09230769230769231,0.26153846153846155
1,0.5175438596491229,0.12280701754385964,0.35964912280701755
2 5 6,0.4264705882352941,0.1323529411764706,0.4411764705882353
