R:A::C:P,0 3 4 6,1 2,5
0 3 4 6,0.30847457627118646,0.2722222222222222,0.45098039215686275
1 2,0.6169491525423729,0.7055555555555556,0.5490196078431373
5,0.07457627118644068,0.022222222222222223,0.0
