R:A::C:P,0,1 5,2,3,4 6
0,0.3010752688172043,0.15476190476190477,0.0784313725490196,0.08108108108108109,0.10810810810810811
1 5,0.5483870967741935,0.4523809523809524,0.45098039215686275,0.5675675675675675,0.45045045045045046
2,0.10752688172043011,0.27380952380952384,0.2549019607843137,0.21621621621621623,0.24324324324324326
3,0.010752688172043012,0.05952380952380952,0.11764705882352941,0.08108108108108109,0.06306306306306306
4 6,0.03225806451612903,0.05952380952380952,0.09803921568627451,0.05405405405405406,0.13513513513513514
