R:A::C:P,0,1 5,2,3,4 6
0,0.4666666666666667,0.21666666666666667,0.06666666666666667,0.05,0.2
1 5,0.2786885245901639,0.20765027322404372,0.12568306010928962,0.11475409836065574,0.273224043715847
2,0.12345679012345678,0.2839506172839506,0.16049382716049382,0.09876543209876543,0.3333333333333333
3,0.045454545454545456,0.22727272727272727,0.2727272727272727,0.13636363636363635,0.3181818181818182
4 6,0.1,0.16666666666666666,0.16666666666666666,0.06666666666666667,0.5
