R:A::C:P,0,1,2 6,3 4,5
0,0.43243243243243246,0.25675675675675674,0.12162162162162163,0.12162162162162163,0.06756756756756757
1,0.24146981627296588,0.2650918635170604,0.2073490813648294,0.2204724409448819,0.06561679790026247
2 6,0.13213213213213212,0.12912912912912913,0.3108108108108108,0.2747747747747748,0.15315315315315314
3 4,0.14285714285714285,0.09142857142857143,0.2857142857142857,0.33714285714285713,0.14285714285714285
5,0.17708333333333334,0.125,0.21875,0.34375,0.13541666666666666
