R:A::C:P,0,1,2 6,3 4,5
0,0.12598425196850394,0.0811965811965812,0.02459016393442623,0.024456521739130436,0.029411764705882353
1,0.36220472440944884,0.43162393162393164,0.21584699453551912,0.22826086956521738,0.14705882352941177
2 6,0.3464566929133858,0.36752136752136755,0.5655737704918032,0.49728260869565216,0.6
3 4,0.0984251968503937,0.06837606837606838,0.1366120218579235,0.16032608695652173,0.14705882352941177
5,0.06692913385826772,0.05128205128205128,0.05737704918032787,0.08967391304347826,0.07647058823529412
