R:A::C:P,0,1 3 5,2,4 6
0,0.08502024291497975,0.03643724696356275,0.016194331983805668,0.032388663967611336
1 3 5,0.1417004048582996,0.17408906882591094,0.11336032388663968,0.11336032388663968
2,0.02834008097165992,0.08502024291497975,0.04048582995951417,0.06477732793522267
4 6,0.008097165991902834,0.02834008097165992,0.008097165991902834,0.024291497975708502
