R:A::C:P,0 1 2 3 5,4,6
0 1 2 3 5,0.8650793650793651,0.0873015873015873,0.007936507936507936
4,0.015873015873015872,0.007936507936507936,0.007936507936507936
6,0.007936507936507936,0.0,0.0
