R:A::C:P,0 4 5,1 6,2 3
0 4 5,0.08620689655172414,0.039511494252873564,0.04885057471264368
1 6,0.2435344827586207,0.1903735632183908,0.1206896551724138
2 3,0.11135057471264367,0.08045977011494253,0.07902298850574713
