R:A::C:P,0,1,2,3,4 6,5
0,0.4857142857142857,0.14285714285714285,0.05714285714285714,0.05714285714285714,0.2,0.05714285714285714
1,0.2571428571428571,0.2571428571428571,0.15714285714285714,0.17142857142857143,0.08571428571428572,0.07142857142857142
2,0.11764705882352941,0.11764705882352941,0.23529411764705882,0.3235294117647059,0.08823529411764706,0.11764705882352941
3,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0
4 6,0.2222222222222222,0.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.0
5,0.25,0.0,0.25,0.25,0.25,0.0
