R:A::C:P,0 2,1 4 6,3,5
0 2,0.4626865671641791,0.38,0.41935483870967744,0.5454545454545454
1 4 6,0.47761194029850745,0.54,0.4838709677419355,0.45454545454545453
3,0.029850746268656716,0.06,0.06451612903225806,0.0
5,0.029850746268656716,0.02,0.03225806451612903,0.0
