R:A::C:P,0 4 6,1 5,2 3
0 4 6,0.1882183908045977,0.10201149425287356,0.09626436781609195
1 5,0.16091954022988506,0.10847701149425287,0.07327586206896551
2 3,0.11206896551724138,0.07974137931034483,0.07902298850574713
