R:A::C:P,0 4 6,1 5,2 3
0 4 6,0.40809968847352024,0.35148514851485146,0.3872832369942196
1 5,0.34890965732087226,0.37376237623762376,0.2947976878612717
2 3,0.24299065420560748,0.2747524752475248,0.3179190751445087
