R:A::C:P,0,1,2,3 4,5,6
0,0.022988505747126436,0.013649425287356323,0.005028735632183908,0.00646551724137931,0.0035919540229885057,0.0014367816091954023
1,0.06609195402298851,0.07255747126436782,0.028017241379310345,0.0603448275862069,0.017959770114942528,0.028735632183908046
2,0.028017241379310345,0.035919540229885055,0.029454022988505746,0.05244252873563218,0.02442528735632184,0.027298850574712645
3 4,0.017959770114942528,0.011494252873563218,0.022270114942528736,0.042385057471264365,0.017959770114942528,0.013649425287356323
5,0.01221264367816092,0.008620689655172414,0.007183908045977011,0.023706896551724137,0.009339080459770116,0.007902298850574713
6,0.035201149425287355,0.02586206896551724,0.028735632183908046,0.07902298850574713,0.04885057471264368,0.06321839080459771
