R:A::C:P,0,1,2 3,4,5 6
0,0.4666666666666667,0.13333333333333333,0.11666666666666667,0.11666666666666667,0.16666666666666666
1,0.28313253012048195,0.18674698795180722,0.2289156626506024,0.12650602409638553,0.1746987951807229
2 3,0.10679611650485436,0.17475728155339806,0.2912621359223301,0.1553398058252427,0.27184466019417475
4,0.14285714285714285,0.0,0.21428571428571427,0.5,0.14285714285714285
5 6,0.15151515151515152,0.06060606060606061,0.30303030303030304,0.18181818181818182,0.30303030303030304
