R:A::C:P,0 3 6,1,2 5,4
0 3 6,0.24456521739130435,0.1864406779661017,0.32894736842105265,0.2982456140350877
1,0.483695652173913,0.5254237288135594,0.32894736842105265,0.3684210526315789
2 5,0.24456521739130435,0.288135593220339,0.3157894736842105,0.21052631578947367
4,0.02717391304347826,0.0,0.02631578947368421,0.12280701754385964
