R:A::C:P,0 3,1 5 6,2,4
0 3,0.11336032388663968,0.05263157894736842,0.02834008097165992,0.024291497975708502
1 5 6,0.21862348178137653,0.145748987854251,0.10121457489878542,0.05263157894736842
2,0.06072874493927125,0.0931174089068826,0.04048582995951417,0.024291497975708502
4,0.012145748987854251,0.004048582995951417,0.008097165991902834,0.020242914979757085
