R:A::C:P,0,1 4,2 3,5 6
0,0.07446808510638298,0.0398936170212766,0.018617021276595744,0.026595744680851064
1 4,0.13031914893617022,0.15691489361702127,0.10904255319148937,0.08244680851063829
2 3,0.02925531914893617,0.09042553191489362,0.0797872340425532,0.07446808510638298
5 6,0.013297872340425532,0.02127659574468085,0.026595744680851064,0.026595744680851064
