R:A::C:P,0 1 2,3 4,5,6
0 1 2,0.5020242914979757,0.19433198380566802,0.05263157894736842,0.10121457489878542
3 4,0.02834008097165992,0.048582995951417005,0.008097165991902834,0.008097165991902834
5,0.020242914979757085,0.008097165991902834,0.0,0.004048582995951417
6,0.008097165991902834,0.012145748987854251,0.004048582995951417,0.0
