R:A::C:P,0 3,1 6,2,4 5
0 3,0.1774891774891775,0.13559322033898305,0.14150943396226415,0.16826923076923078
1 6,0.5108225108225108,0.5889830508474576,0.44339622641509435,0.41346153846153844
2,0.20346320346320346,0.1864406779661017,0.2830188679245283,0.24519230769230768
4 5,0.10822510822510822,0.08898305084745763,0.1320754716981132,0.17307692307692307
