R:A::C:P,0 3 4,1 2 6,5
0 3 4,0.08979885057471264,0.06752873563218391,0.021551724137931036
1 2 6,0.32112068965517243,0.33979885057471265,0.09123563218390805
5,0.035919540229885055,0.023706896551724137,0.009339080459770116
