R:A::C:P,0 2 4 6,1 5,3
0 2 4 6,0.6842105263157895,0.23976608187134502,0.07602339181286549
1 5,0.6775956284153005,0.20765027322404372,0.11475409836065574
3,0.6363636363636364,0.22727272727272727,0.13636363636363635
