R:A::C:P,0 2,1,3,4 5,6
0 2,0.15019011406844107,0.060836501901140684,0.051330798479087454,0.055133079847908745,0.022813688212927757
1,0.20342205323193915,0.0817490494296578,0.03612167300380228,0.08745247148288973,0.02091254752851711
3,0.022813688212927757,0.005703422053231939,0.009505703422053232,0.017110266159695818,0.009505703422053232
4 5,0.030418250950570342,0.0076045627376425855,0.015209125475285171,0.024714828897338403,0.017110266159695818
6,0.019011406844106463,0.0076045627376425855,0.005703422053231939,0.022813688212927757,0.015209125475285171
