R:A::C:P,0 2,1,3 4 5 6
0 2,0.3819444444444444,0.423728813559322,0.35260115606936415
1,0.4722222222222222,0.5254237288135594,0.3872832369942196
3 4 5 6,0.14583333333333334,0.05084745762711865,0.26011560693641617
