R:A::C:P,0 2,1,3 4 5 6
0 2,0.3900709219858156,0.1773049645390071,0.4326241134751773
1,0.40963855421686746,0.18674698795180722,0.4036144578313253
3 4 5 6,0.30434782608695654,0.043478260869565216,0.6521739130434783
