R:A::C:P,0 3 6,1,2,4 5
0 3 6,0.3026315789473684,0.21428571428571427,0.16,0.36666666666666664
1,0.39473684210526316,0.6428571428571429,0.44,0.36666666666666664
2,0.2236842105263158,0.14285714285714285,0.32,0.16666666666666666
4 5,0.07894736842105263,0.0,0.08,0.1
