R:A::C:P,0,1,2,3,4,5,6,7,p
0,0,19,2,2,7,2,0,1,2
1,23,0,12,12,6,4,0,0,13
2,6,7,0,12,1,3,2,0,3
3,0,0,4,0,1,0,0,0,2
4,1,0,0,3,0,0,0,0,3
5,1,0,1,1,0,0,1,0,0
6,1,0,0,1,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0
p,2,1,1,4,2,0,1,0,0
