R:A::C:P,0 2,1,3 4 5,6
0 2,0.08548850574712644,0.04956896551724138,0.08692528735632184,0.028735632183908046
1,0.09410919540229885,0.07255747126436782,0.07830459770114942,0.028735632183908046
3 4 5,0.05962643678160919,0.020114942528735632,0.09339080459770115,0.021551724137931036
6,0.0639367816091954,0.02586206896551724,0.1278735632183908,0.06321839080459771
