R:A::C:P,0 2,1,3 4 5,6
0 2,0.28199052132701424,0.2948717948717949,0.22490706319702602,0.20202020202020202
1,0.3104265402843602,0.43162393162393164,0.20260223048327136,0.20202020202020202
3 4 5,0.1966824644549763,0.11965811965811966,0.241635687732342,0.15151515151515152
6,0.2109004739336493,0.15384615384615385,0.3308550185873606,0.4444444444444444
