R:A::C:P,0,1 6,2 3,4,5
0,0.4666666666666667,0.21666666666666667,0.11666666666666667,0.11666666666666667,0.08333333333333333
1 6,0.26373626373626374,0.3241758241758242,0.23076923076923078,0.14285714285714285,0.038461538461538464
2 3,0.10679611650485436,0.34951456310679613,0.2912621359223301,0.1553398058252427,0.0970873786407767
4,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.5,0.0
5,0.23529411764705882,0.17647058823529413,0.35294117647058826,0.058823529411764705,0.17647058823529413
