R:A::C:P,0 6,1 5,2 3 4
0 6,0.23809523809523808,0.21428571428571427,0.15862068965517243
1 5,0.5374149659863946,0.4523809523809524,0.45517241379310347
2 3 4,0.22448979591836735,0.3333333333333333,0.38620689655172413
