R:A::C:P,0 1 2 3,4 6,5
0 1 2 3,0.6642685851318945,0.5103092783505154,0.47058823529411764
4 6,0.26618705035971224,0.4252577319587629,0.45294117647058824
5,0.06954436450839328,0.06443298969072164,0.07647058823529412
