R:A::C:P,0 1 2 3,4 6,5
0 1 2 3,0.39798850574712646,0.14224137931034483,0.05747126436781609
4 6,0.15948275862068967,0.11853448275862069,0.05531609195402299
5,0.041666666666666664,0.017959770114942528,0.009339080459770116
