R:A::C:P,0 1 2 3,4 6,5
0 1 2 3,0.6658653846153846,0.23798076923076922,0.09615384615384616
4 6,0.47844827586206895,0.35560344827586204,0.16594827586206898
5,0.6041666666666666,0.2604166666666667,0.13541666666666666
