R:A::C:P,0,1 2 3 6,4 5
0,0.40476190476190477,0.10344827586206896,0.3
1 2 3 6,0.5476190476190477,0.8275862068965517,0.6
4 5,0.047619047619047616,0.06896551724137931,0.1
