R:A::C:P,0 4,1 3,2 5,6
0 4,0.13963963963963963,0.0970873786407767,0.10946745562130178,0.04040404040404041
1 3,0.3918918918918919,0.3907766990291262,0.28106508875739644,0.2676767676767677
2 5,0.23423423423423423,0.2912621359223301,0.28994082840236685,0.2474747474747475
6,0.23423423423423423,0.220873786407767,0.31952662721893493,0.4444444444444444
