R:A::C:P,0 1,2 3,4 6,5
0 1,0.30319148936170215,0.1196808510638298,0.15425531914893617,0.023936170212765957
2 3,0.07712765957446809,0.0797872340425532,0.09042553191489362,0.026595744680851064
4 6,0.013297872340425532,0.018617021276595744,0.0398936170212766,0.007978723404255319
5,0.010638297872340425,0.015957446808510637,0.010638297872340425,0.007978723404255319
