R:A::C:P,0 1,2 3,4 6,5
0 1,0.75,0.5113636363636364,0.5225225225225225,0.36
2 3,0.19078947368421054,0.3409090909090909,0.3063063063063063,0.4
4 6,0.03289473684210526,0.07954545454545454,0.13513513513513514,0.12
5,0.02631578947368421,0.06818181818181818,0.036036036036036036,0.12
