R:A::C:P,0,1 3 4,2 6,5
0,0.053231939163498096,0.043726235741444866,0.022813688212927757,0.009505703422053232
1 3 4,0.13878326996197718,0.19391634980988592,0.1444866920152091,0.06273764258555133
2 6,0.043726235741444866,0.12547528517110265,0.08745247148288973,0.024714828897338403
5,0.011406844106463879,0.028517110266159697,0.009505703422053232,0.0
