R:A::C:P,0,1 6,2,3 5,4
0,0.40476190476190477,0.16129032258064516,0.08,0.09523809523809523,0.3684210526315789
1 6,0.4523809523809524,0.5806451612903226,0.44,0.42857142857142855,0.3157894736842105
2,0.09523809523809523,0.1935483870967742,0.32,0.35714285714285715,0.05263157894736842
3 5,0.023809523809523808,0.06451612903225806,0.12,0.07142857142857142,0.10526315789473684
4,0.023809523809523808,0.0,0.04,0.047619047619047616,0.15789473684210525
