R:A::C:P,0,1 2,3 4 5 6
0,0.3010752688172043,0.10909090909090909,0.11560693641618497
1 2,0.6129032258064516,0.7454545454545455,0.6242774566473989
3 4 5 6,0.08602150537634409,0.14545454545454545,0.26011560693641617
