R:A::C:P,0,1 2,3 4 5 6
0,0.4666666666666667,0.2,0.3333333333333333
1 2,0.23076923076923078,0.3319838056680162,0.43724696356275305
3 4 5 6,0.11594202898550725,0.2318840579710145,0.6521739130434783
